vg_image_id,topname_predicted,explanation
2412140,airplane,There is an airplane visible in the picture.
2410162,airplane,The picture shows an airplane in the sky.
2412625,airplane,"An airplane is visible in the picture, flying in the sky."
2412083,airplane,The picture shows an airplane in the sky.
2408436,airplane,The picture shows an airplane in the sky.
2413331,airplane,"An airplane is visible in the image, appearing to be in flight or parked at an airport."
2407990,airplane,An airplane is visible in the sky.
2404873,airplane,The picture shows an airplane flying in the sky.
2388975,airplane,The picture shows an airplane flying in the sky.
2389926,airplane,The picture shows an airplane in the sky.
2410008,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2377946,airplane,The picture shows an airplane in the sky.
2396597,airplane,The image shows an airplane flying in the sky.
2396543,airplane,The picture shows an airplane in the sky.
2392444,airplane,The picture shows an airplane flying in the sky.
2404543,airplane,The picture shows an airplane in the sky.
2415246,airplane,The picture shows an airplane in the sky.
2413804,airplane,The picture shows an airplane in the sky.
2403122,airplane,An airplane is visible in the image.
2403233,airplane,The picture shows an airplane in the sky.
2364268,airplane,The picture shows an airplane in the sky.
2405334,airplane,An airplane is visible in the sky.
2400735,airplane,The picture shows an airplane in the sky.
2366217,airplane,The image shows an airplane in the sky.
2387465,airplane,There is an airplane visible in the image.
2395879,airplane,An airplane is visible in the sky.
2404286,airplane,The picture shows an airplane in the sky.
2412451,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2407228,airplane,"An airplane is visible in the image, flying in the sky."
2364677,airplane,There is an airplane visible in the image.
2386389,airplane,The picture shows an airplane flying in the sky.
2408814,airplane,The picture shows an airplane in the sky.
2410783,airplane,The picture shows an airplane in the sky.
2406985,airplane,"An airplane is visible in the image, flying in the sky."
2393262,airplane,"An airplane is visible in the image, flying in the sky."
2413740,airplane,The picture shows an airplane in the sky.
2412149,airplane,The image shows an airplane in the sky.
2366286,airplane,The image shows an airplane in the sky.
2413414,airplane,There is an airplane visible in the image.
2390075,airplane,The picture shows an airplane in the sky.
2388778,airplane,The picture shows an airplane flying in the sky.
2409867,airplane,"An airplane is visible in the sky, which is the main subject of the image."
2376185,airplane,The picture shows an airplane in the sky.
2400096,airplane,The picture shows an airplane in the sky.
2406041,airplane,The picture shows an airplane flying in the sky.
2408240,airplane,The picture shows an airplane in the sky.
2412346,airplane,The image shows an airplane in the sky.
2374334,airplane,The picture shows an airplane flying in the sky.
2407995,airplane,The picture shows an airplane flying in the sky.
2409747,airplane,The picture shows an airplane in the sky.
2414927,airplane,The picture shows an airplane in the sky.
2395834,airplane,An airplane is visible in the sky.
2409692,airplane,The picture shows an airplane flying in the sky.
2411424,airplane,The picture shows an airplane in the sky.
2389703,airplane,The picture shows an airplane in the sky.
2414026,airplane,The picture shows an airplane flying in the sky.
2406759,airplane,The picture shows an airplane in the sky.
2369215,airplane,The picture shows an airplane flying in the sky.
2402573,airplane,The picture shows an airplane flying in the sky.
2403695,airplane,The picture shows an airplane in the sky.
2414966,airplane,There is an airplane visible in the picture.
2402752,airplane,An airplane is visible in the sky.
2375816,airplane,"An airplane is visible in the image, flying in the sky."
2408558,airplane,An airplane is visible in the sky.
2414959,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2411982,airplane,"An airplane is visible in the image, appearing to be in flight or parked at an airport."
2408466,airplane,The picture shows an airplane in the sky.
2410216,airplane,"An airplane is visible in the image, flying in the sky."
2388095,airplane,There is an airplane visible in the image.
2408192,airplane,The picture shows an airplane in the sky.
2380266,airplane,The picture shows an airplane in the sky.
2383544,airplane,The picture shows an airplane in the sky.
2402194,airplane,The picture shows an airplane in the sky.
2413430,airplane,The image shows an airplane flying in the sky.
2393645,airplane,The image shows an airplane in the sky.
2387303,airplane,The image shows a plane in the sky.
2411026,airplane,The picture shows an airplane in the sky.
2396996,airplane,The picture shows an airplane flying in the sky.
2375803,airplane,There is an airplane visible in the picture.
2391111,airplane,The picture shows an airplane flying in the sky.
2385918,airplane,"An airplane is visible in the image, flying in the sky."
2398844,airplane,The picture shows an airplane in the sky.
2396757,airplane,An airplane is visible in the sky.
2408152,airplane,The picture shows an airplane in the sky.
2392020,airplane,An airplane is visible in the sky.
2412854,airplane,The picture shows an airplane in the sky.
2378346,airplane,The picture shows an airplane in the sky.
2405230,airplane,"An airplane is visible in the image, flying in the sky."
2407844,airplane,An airplane is visible in the sky.
2397502,airplane,"An airplane is visible in the image, flying in the sky."
2397843,airplane,An airplane is visible in the sky.
2366586,airplane,An airplane is visible in the sky.
2399295,airplane,The picture shows an airplane in the sky.
2372082,airplane,There is an airplane visible in the picture.
2411659,airplane,The picture shows an airplane flying in the sky.
2391342,airplane,The picture shows an airplane in the sky.
2406198,airplane,"An airplane is visible in the picture, flying in the sky."
2391068,airplane,The picture shows an airplane in the sky.
2407148,airplane,"An airplane is visible in the image, likely in flight or on a runway."
2413785,airplane,The picture shows an airplane flying in the sky.
2396636,airplane,The image shows a white airplane flying in the sky.
2407329,airplane,An airplane is visible in the sky.
2404980,airplane,The picture shows an airplane in the sky.
2369241,airplane,The picture shows an airplane flying in the sky.
2411148,airplane,The picture shows an airplane in the sky.
2404687,airplane,An airplane is visible in the sky.
2414412,airplane,The picture shows an airplane in the sky.
2396191,airplane,The picture shows an airplane in the sky.
2414211,airplane,The picture shows an airplane in the sky.
2365822,airplane,The picture shows an airplane in the sky.
2409267,airplane,"An airplane is visible in the picture, flying in the sky."
2404734,airplane,The picture shows an airplane in the sky.
2388754,airplane,The image shows an airplane in the sky.
2397180,airplane,The picture shows an airplane flying in the sky.
2400294,airplane,The picture shows an airplane flying in the sky.
2403889,airplane,"An airplane is visible in the image, flying in the sky."
2381497,airplane,The image shows an airplane in the sky.
2374638,airplane,The image shows an airplane in the sky.
2414870,airplane,"An airplane is visible in the sky, which is the primary focus of the image."
2382181,airplane,There is an airplane visible in the image.
2406218,airplane,The picture shows an airplane in the sky.
2404812,airplane,An airplane is visible in the sky.
2407788,airplane,An airplane is visible in the sky.
2390383,airplane,The picture shows an airplane flying in the sky.
2411257,airplane,The picture shows an airplane flying in the sky.
2406322,airplane,The picture shows an airplane in the sky.
2396772,airplane,There is an airplane visible in the image.
2409928,airplane,"An airplane is visible in the image, appearing to be in flight."
2409343,airplane,"An airplane is visible in the image, flying in the sky."
2390883,airplane,An airplane is visible in the sky.
2390993,airplane,The picture shows an airplane in the sky.
2383956,airplane,The picture shows an airplane in the sky.
